Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Pre Seed Round - aParent.ly,https://www.crunchbase.com/funding_round/aparent-ly-pre-seed--ee411ca7,"Social, Social Network",,Antler,150000,EUR,161558,Pre-Seed,2024-05-06,,,,aParent.ly,https://www.crunchbase.com/organization/aparent-ly,"Copenhagen, Hovedstaden, Denmark, Europe",aParent.ly is a social networking platform that enables parents to connect with other parents for platonic co-parenting partnerships.,https://www.aparent.ly/,Seed,1,150000,EUR,161558,Yes,Seed,1
Pre Seed Round - Dealfluence,https://www.crunchbase.com/funding_round/dealfluence-pre-seed--978773aa,"Business Process Automation (BPA), Professional Services, Project Management",,Antler,150000,EUR,163194,Pre-Seed,2024-05-17,,,,Dealfluence,https://www.crunchbase.com/organization/dealfluence,"Helsinki, Southern Finland, Finland, Europe","Dealfluence helps corporate lawyers by automating their work, so they can spend more time on important tasks.",,Seed,1,150000,EUR,163194,Yes,Seed,1
Pre Seed Round - VENMATE,https://www.crunchbase.com/funding_round/venmate-pre-seed--e33e01da,,xdeck,"Caesar Ventures, xdeck",600000,EUR,653301,Pre-Seed,2024-05-15,,,,VENMATE,https://www.crunchbase.com/organization/venmate,"Berlin, Berlin, Germany, Europe",VENMATE is a Customer Success tool for B2B SaaS maximizing retention and profitability by bringing the customer back to the center,https://www.venmate.net/,Seed,1,600000,EUR,653301,Yes,Seed,2
Pre Seed Round - Leya,https://www.crunchbase.com/funding_round/leya-876d-pre-seed--b3d531b4,"Artificial Intelligence (AI), Legal, Legal Tech, Software",Y Combinator,Y Combinator,500000,USD,500000,Pre-Seed,2024-04-03,,,,Leya,https://www.crunchbase.com/organization/leya-876d,"Stockholm, Stockholms Lan, Sweden, Europe",Leya is a legal technology company that develops an artificial intelligence assistant for legal professionals.,https://leya.law,Seed,3,36000000,USD,36000000,Yes,Early Stage Venture,1
Pre Seed Round - Arus,https://www.crunchbase.com/funding_round/arus-78a1-pre-seed--8b2360e2,"Drones, Manufacturing, Mechanical Design",,Antler,150000,EUR,160717,Pre-Seed,2024-04-29,,,,Arus,https://www.crunchbase.com/organization/arus-78a1,"Buvika, Troms, Norway, Europe","Arus is a manufacturing company that designs and produces drone systems for facade and window cleaning, sandblasting, and coating processes.",https://www.arus.aero/,Seed,1,150000,EUR,160717,Yes,Seed,1
Pre Seed Round - untuvia.,https://www.crunchbase.com/funding_round/untuvia-pre-seed--57f0a24e,"Recycling, Textiles, Waste Management",,Antler,150000,EUR,162769,Pre-Seed,2024-05-28,,,,untuvia.,https://www.crunchbase.com/organization/untuvia,"Helsinki, Southern Finland, Finland, Europe",Infrastructure and technology to enable down feather circularity at scale,https://www.untuvia.com,Seed,1,150000,EUR,162769,Yes,Seed,1
Pre Seed Round - Cosmofoil,https://www.crunchbase.com/funding_round/cosmofoil-pre-seed--7007a031,"Air Transportation, Artificial Intelligence (AI), Machine Learning, SaaS",,Antler,150000,EUR,162863,Pre-Seed,2024-05-31,1500000,EUR,1628626,Cosmofoil,https://www.crunchbase.com/organization/cosmofoil,"Stockholm, Stockholms Lan, Sweden, Europe",SaaS for the aerospace industry. We build machine learning tools for planning and optimization of resources for the aviation industry.,https://www.cosmofoil.com/,Seed,1,150000,EUR,162863,Yes,Seed,1
Seed Round - 7Analytics,https://www.crunchbase.com/funding_round/7analytics-seed--f6445df9,"Information Services, Information Technology",Scale Capital,Scale Capital,4000000,EUR,4355339,Seed,2024-05-15,,,,7Analytics,https://www.crunchbase.com/organization/7analytics,"Bergen, Hordaland, Norway, Europe",7Analytics is building a unique data platform for sustainable planning of the future.,https://www.7analytics.no/,Seed,2,6855339,USD,6855339,Yes,Seed,1
Pre Seed Round - ThirdCognition,https://www.crunchbase.com/funding_round/thirdcognition-pre-seed--a979cb07,"Artificial Intelligence (AI), Employment, Staffing Agency",Antler,Antler,150000,EUR,161726,Pre-Seed,2024-05-09,,,,ThirdCognition,https://www.crunchbase.com/organization/thirdcognition,"Helsinki, Southern Finland, Finland, Europe",B2B SaaS - AI-powered Onboarding and Continuous Learning,https://thirdcognition.com/,Seed,2,210000,EUR,228789,Yes,Seed,1
Pre Seed Round - Vokalo,https://www.crunchbase.com/funding_round/vokalo-pre-seed--d16d5f6c,Sports,Accelerace,Accelerace,1500000,DKK,216347,Pre-Seed,2024-07-01,,,,Vokalo,https://www.crunchbase.com/organization/vokalo,"Aarhus, Midtjylland, Denmark, Europe",Vokalo is a sports technology that supports the communication between coaches and athletes in training sessions.,https://vokalo.io/,Seed,1,1500000,DKK,216347,Yes,Seed,1
Seed Round - Innkeepr,https://www.crunchbase.com/funding_round/innkeepr-seed--b09f45b2,Analytics,D11Z.Ventures,D11Z.Ventures,,,,Seed,2024-04-30,,,,Innkeepr,https://www.crunchbase.com/organization/innkeepr,"Chemnitz, Sachsen, Germany, Europe",Innkeepr is a causal analytics platform helping performance marketers to deliver personalized customer journeys at scale.,https://innkeepr.ai,Seed,1,,,,Yes,Seed,1
Seed Round - MyTaag,https://www.crunchbase.com/funding_round/mytaag-seed--25877624,"Credit Cards, Debit Cards, Internet, Transaction Processing",Schoeller Holdings,Schoeller Holdings,500000,EUR,535725,Seed,2024-04-29,2800000,EUR,3000059,MyTaag,https://www.crunchbase.com/organization/mytaag,"Hamburg, Hamburg, Germany, Europe",MyTaag provides customized smart sticker and cards that can be used as digital business cards.,https://mytaag.com/,Seed,2,550000,EUR,593703,Yes,Seed,1
Pre Seed Round - Synamics Therapeutics,https://www.crunchbase.com/funding_round/synamics-therapeutics-pre-seed--204b28ae,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Pharmaceutical, Therapeutics","Per Falholt, Steen Riisgaard","Per Falholt, Steen Riisgaard",,,,Pre-Seed,2024-07-10,,,,Synamics Therapeutics,https://www.crunchbase.com/organization/synamics-therapeutics,"Copenhagen, Hovedstaden, Denmark, Europe",Pioneering AI-Driven Drug Discovery to Combat Drug Resistance in Cancer,http://www.synamics.com,Seed,1,,,,Yes,Seed,2
Seed Round - Agenta,https://www.crunchbase.com/funding_round/agenta-a0bf-seed--a10a4688,"Apps, Artificial Intelligence (AI), Information Technology, Machine Learning, Open Source, Software",InReach Ventures,InReach Ventures,1000000,EUR,1085650,Seed,2024-06-01,,,,Agenta,https://www.crunchbase.com/organization/agenta-a0bf,"Berlin, Berlin, Germany, Europe",Agenta is the open-source LLMOps platform that allows developers build production ready LLM-powered applications.,https://agenta.ai,Seed,2,1100000,EUR,1195205,Yes,Seed,1
Seed Round - Viride,https://www.crunchbase.com/funding_round/viride-seed--8d3c6ebf,"Biopharma, Biotechnology",,,,,,Seed,2024-07-03,,,,Viride,https://www.crunchbase.com/organization/viride,"Berlin, Berlin, Germany, Europe",Viride is a startup that employs algae to solve today's sustainability concerns.,https://viride.net/en,Seed,1,,,,Yes,Seed,
Seed Round - CapyGroup,https://www.crunchbase.com/funding_round/capygroup-seed--0d2bcd4f,FinTech,Mitgo Group,Mitgo Group,20000000,USD,20000000,Seed,2024-06-01,,,,CapyGroup,https://www.crunchbase.com/organization/capygroup,"Neckarsulm, Baden-Wurttemberg, Germany, Europe",Embedded Financial solutions for the MarTech industry,https://www.capygroup.com,Seed,1,20000000,USD,20000000,Yes,Seed,1
Seed Round - MATR Foods,https://www.crunchbase.com/funding_round/matr-foods-seed--c82e556a,"Food and Beverage, Food Processing, Organic Food",Novo Holdings,Novo Holdings,,,,Seed,2024-07-01,,,,MATR Foods,https://www.crunchbase.com/organization/matr-foods,"Copenhagen, Hovedstaden, Denmark, Europe",MATR Foods is a food-tech startup that provides fungi-based food ingredients.,https://matrfoods.com/en/,Seed,5,22300000,EUR,24583399,Yes,Seed,1
Seed Round - Big Akwa,https://www.crunchbase.com/funding_round/big-akwa-seed--d188f9d4,"Alternative Protein, Aquaculture, Food and Beverage, Food Processing",,,6000000,SEK,569232,Seed,2024-06-17,,,,Big Akwa,https://www.crunchbase.com/organization/big-akwa,"Härnösand, Vasternorrlands Lan, Sweden, Europe",Big Akwa is a food-tech industry expert that produces sustainable protein using industrial waste.,https://www.bigakwa.com/,Seed,8,2277347,USD,2277347,Yes,Seed,
Pre Seed Round - roofline,https://www.crunchbase.com/funding_round/roofline-6247-pre-seed--997f74ab,"Artificial Intelligence (AI), Machine Learning, Semiconductor, Software",First Momentum Ventures,First Momentum Ventures,,,,Pre-Seed,2024-06-01,,,,roofline,https://www.crunchbase.com/organization/roofline-6247,"Aachen, Nordrhein-Westfalen, Germany, Europe","On the mission to make AI deployment at the edge flexible, efficient, and easy.",https://www.roofline.ai,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Bargn,https://www.crunchbase.com/funding_round/bargn-pre-seed--e862f5c2,"AgTech, Artificial Intelligence (AI), Consumer Applications, Coupons, Generative AI, Internet, Marketing",Antler,Antler,150000,EUR,166284,Pre-Seed,2024-08-19,,,,Bargn,https://www.crunchbase.com/organization/bargn,"Helsinki, Southern Finland, Finland, Europe","Revolutionizing hospitality discounts with AI-driven personalization, commission-free savings for consumers and businesses",https://www.bargn.app ,Seed,1,150000,EUR,166284,Yes,Seed,1
Seed Round - Complori,https://www.crunchbase.com/funding_round/complori-seed--11e4101f,"EdTech, Education, Information Technology",,FJ Labs,,,,Seed,2024-04-10,,,,Complori,https://www.crunchbase.com/organization/complori,"Berlin, Berlin, Germany, Europe",We build the number one platform for parents seeking future-ready out of school activities for their children.,https://complori.com/,Seed,2,3500000,EUR,3545291,Yes,Seed,1
Seed Round - LanteRNA,https://www.crunchbase.com/funding_round/stealth-labels-biotech-ab-seed--eeff78cd,"Biotechnology, Market Research, Pharmaceutical",,Chalmers Ventures AB,5600000,SEK,517397,Seed,2024-05-06,,,,LanteRNA,https://www.crunchbase.com/organization/stealth-labels-biotech-ab,"Gothenburg, Vastra Gotaland, Sweden, Europe",LanteRNA provides nucleic acid label development and drug delivery process services.,https://lanterna.tech,Seed,4,6000000,SEK,558300,Yes,Seed,1
Pre Seed Round - Glenntex AB,https://www.crunchbase.com/funding_round/glenntex-ab-pre-seed--e933b2cc,"Nanotechnology, Product Research, Recycling",,Chalmers Ventures AB,300000,SEK,28550,Pre-Seed,2024-07-04,,,,Glenntex AB,https://www.crunchbase.com/organization/glenntex-ab,"Gothenburg, Vastra Gotaland, Sweden, Europe",Glenntex is a material innovation startup that helps increase the use of recycled plastics.,https://www.glenntex.com/,Seed,2,600000,SEK,63271,Yes,Seed,1
Pre Seed Round - Chutney AI,https://www.crunchbase.com/funding_round/chutney-ai-pre-seed--d5c1ab03,"Artificial Intelligence (AI), Information Technology, SaaS, Software",,Angel,300000,USD,300000,Pre-Seed,2024-09-05,,,,Chutney AI,https://www.crunchbase.com/organization/chutney-ai,"Berlin, Berlin, Germany, Europe",AI workspace for sales engineers,https://www.chutney.ai/,Seed,1,300000,USD,300000,Yes,Seed,1
Seed Round - Melt&Marble,https://www.crunchbase.com/funding_round/melt-marble-seed--fe00c563,Food Processing,,Chalmers Ventures AB,9200000,SEK,867843,Seed,2024-06-28,,,,Melt&Marble,https://www.crunchbase.com/organization/melt-marble,"Göteborg, Vastra Gotaland, Sweden, Europe","Melt&Marble, formerly known as Biopetrolia, was founded patent holding firm for co-founder Professor Jens Nielsen’s research group.",https://meltandmarble.com/technology/,Seed,4,10028711,USD,10028711,Yes,Seed,1
Pre Seed Round - Semantti,https://www.crunchbase.com/funding_round/semantti-pre-seed--c28e64ab,"Computer, Data Management, Data Visualization, Network Security, Software",Ääkköset Oy,Ääkköset Oy,40000,EUR,42947,Pre-Seed,2024-07-01,,,,Semantti,https://www.crunchbase.com/organization/semantti,"Oulu, Oulu, Finland, Europe","Operational data, transformed into strategic action",https://semantti.com/,Seed,1,40000,EUR,42947,Yes,Seed,1
Seed Round - 2Sync,https://www.crunchbase.com/funding_round/2sync-seed--e25ae928,"Augmented Reality, Developer Platform, Information Technology, Metaverse, SaaS, Software, Virtual Reality",,HPI Seed Fund,,,,Seed,2024-05-23,,,,2Sync,https://www.crunchbase.com/organization/2sync,"Potsdam, Brandenburg, Germany, Europe",2Sync SDK: WordPress for Mixed Reality / Spatial Computing applications that auto-adapt virtuality to any physical space in seconds!,https://2sync.io/,Seed,1,,,,Yes,Seed,1
Seed Round - Freshtaste,https://www.crunchbase.com/funding_round/freshtaste-seed--58dfb1ac,"Catering, Food and Beverage, Food Delivery, Nutrition",EKK & Co,EKK & Co,1200000,EUR,1295052,Seed,2024-05-13,,,,Freshtaste,https://www.crunchbase.com/organization/freshtaste,"Karlsruhe, Baden-Wurttemberg, Germany, Europe","Freshtaste is a startup that delivers fresh, nutritious, and delicious food directly from the Smart Fridge to the table.",https://www.freshtaste.de,Seed,1,1200000,EUR,1295052,Yes,Seed,1
Pre Seed Round - Nordpack AB,https://www.crunchbase.com/funding_round/nordpack-pre-seed--652d022b,"E-Commerce, Packaging Services",,LJ Equity & Advisory,50000,USD,50000,Pre-Seed,2024-08-10,,,,Nordpack AB,https://www.crunchbase.com/organization/nordpack,"Malmö, Skane Lan, Sweden, Europe",Nordpack specializes in bespoke packaging solutions for companies.,https://www.nordpack.se,Seed,1,50000,USD,50000,Yes,Seed,1
Pre Seed Round - Preflet,https://www.crunchbase.com/funding_round/preflet-pre-seed--f3d10947,"CleanTech, Energy Efficiency, GreenTech",L-Bank,L-Bank,200000,EUR,216492,Pre-Seed,2024-05-22,,,,Preflet,https://www.crunchbase.com/organization/preflet,"Reutlingen, Baden-Wurttemberg, Germany, Europe",Reducing buildings’ carbon footprint with Energy AI,https://www.preflet.com,Seed,4,444472,USD,444472,Yes,Seed,1
Pre Seed Round - Aiden,https://www.crunchbase.com/funding_round/aiden-7278-pre-seed--47c6e8de,"Artificial Intelligence (AI), Property Management, Real Estate",,Antler,100000,EUR,108678,Pre-Seed,2024-05-16,,,,Aiden,https://www.crunchbase.com/organization/aiden-7278,"Berlin, Berlin, Germany, Europe","Aiden uses AI to help property managers enhance customer service and automate requests, guiding them into AI-driven real estate.",https://hireaiden.com/,Seed,1,100000,EUR,108678,Yes,Seed,1
Pre Seed Round - PCB Labs,https://www.crunchbase.com/funding_round/pcb-labs-pre-seed--7184dc36,"Electronics, Machinery Manufacturing, Manufacturing",,Antler,100000,EUR,107683,Pre-Seed,2024-05-03,,,,PCB Labs,https://www.crunchbase.com/organization/pcb-labs,"Berlin, Berlin, Germany, Europe",PCB Labs is a machinery manufacturing company offering tools that enable efficient assembling of electronics for inventors and engineers.,https://www.pcblabs.com,Seed,1,100000,EUR,107683,Yes,Seed,1
Pre Seed Round - Fliz,https://www.crunchbase.com/funding_round/fliz-pre-seed--e8fc3ac3,"Finance, Financial Services, FinTech, Mobile Payments",,Antler,100000,EUR,106549,Pre-Seed,2024-04-22,,,,Fliz,https://www.crunchbase.com/organization/fliz,"Berlin, Berlin, Germany, Europe",Fliz is a fintech company that provides users with a secure online payment platform that is free of any additional fees.,https://www.flizpay.de/,Seed,1,100000,EUR,106549,Yes,Seed,1
Seed Round - Watergenics,https://www.crunchbase.com/funding_round/watergenics-seed--bbe69722,"Environmental Consulting, Water, Water Purification",,,,,,Seed,2024-08-01,,,,Watergenics,https://www.crunchbase.com/organization/watergenics,"Berlin, Berlin, Germany, Europe",Watergenics mission is to map the water quality of the planet and help the society transit to a renewable economy.,https://watergenics.tech,Seed,2,,,,Yes,Seed,
Pre Seed Round - Arqolo,https://www.crunchbase.com/funding_round/arqolo-pre-seed--0b5c3171,"Business Process Automation (BPA), Information Technology, Software",,Antler,100000,EUR,108436,Pre-Seed,2024-04-05,,,,Arqolo,https://www.crunchbase.com/organization/arqolo,"Berlin, Berlin, Germany, Europe",Arqolo is a software development company that provides AI-based workflow automation solutions for process documentation and compliance.,https://arqolo.com/,Seed,1,100000,EUR,108436,Yes,Seed,1
Seed Round - Buds & Leaves,https://www.crunchbase.com/funding_round/buds-leaves-seed--2cdabda7,,,,,,,Seed,2024-04-18,,,,Buds & Leaves,https://www.crunchbase.com/organization/buds-leaves,"Dresden, Sachsen, Germany, Europe",All-in-one solution for cannabis social clubs and rental of grow modules,https://budsnleaves.de,Seed,1,,,,Yes,Seed,
Seed Round - Invert,https://www.crunchbase.com/funding_round/invert-a16b-seed--8a781187,"Application Performance Management, Data Management, SaaS",,,20149993,USD,20149993,Seed,2024-07-10,,,,Invert,https://www.crunchbase.com/organization/invert-a16b,"Copenhagen, Hovedstaden, Denmark, Europe",Invert is a data analysis platform that offers bioprocess data.,https://invertbio.com/,Seed,2,20649993,USD,20649993,Yes,Seed,
Pre Seed Round - Pirr,https://www.crunchbase.com/funding_round/pirr-pre-seed--34e527a8,"Artificial Intelligence (AI), Software",,Future Fund,470000,USD,470000,Pre-Seed,2024-04-05,,,,Pirr,https://www.crunchbase.com/organization/pirr,"Stockholm, Stockholms Lan, Sweden, Europe",Create spicy stories with AI,https://www.pirr.me/,Seed,4,1113403,USD,1113403,Yes,Seed,1
Pre Seed Round - Plovm,https://www.crunchbase.com/funding_round/plovm-as-pre-seed--fec6c3c7,"Artificial Intelligence (AI), Marketplace, Metaverse, Social Impact, Virtual Workforce",Startupbootcamp,Startupbootcamp,25000,EUR,26807,Pre-Seed,2024-06-14,250000,EUR,268065,Plovm,https://www.crunchbase.com/organization/plovm-as,"Oslo, Oslo, Norway, Europe","Mobile App, Marketplace, Future Of Work, Metaverse, Neurodivergent, InclusiveTech",https://www.plovm.com/,Seed,2,36807,USD,36807,Yes,Seed,1
Seed Round - Oddbird,https://www.crunchbase.com/funding_round/oddbird-2325-seed--0b29c666,,,,1065000,USD,1065000,Seed,2024-06-12,,,,Oddbird,https://www.crunchbase.com/organization/oddbird-2325,"Gothenburg, Vastra Gotaland, Sweden, Europe",Oddbird is a company.,https://oddbird.com/,Seed,1,1065000,USD,1065000,Yes,Seed,
Seed Round - Plot.ai,https://www.crunchbase.com/funding_round/plot-ai-seed--bbccb314,"Real Estate, Software",Strawberry Equities,Strawberry Equities,,,,Seed,2024-04-01,115000000,NOK,10487082,Plot.ai,https://www.crunchbase.com/organization/plot-ai,"Oslo, Oslo, Norway, Europe",Data driven decision making for real estate,https://plot.ai,Seed,2,11000000,NOK,1031963,Yes,Seed,1
Seed Round - chargeIQ,https://www.crunchbase.com/funding_round/chargeiq-seed--e5eb1e56,"Charging Infrastructure, Electric Vehicle, Energy, Renewable Energy, SaaS, Software",,,,,,Seed,2024-09-15,5000000,USD,5000000,chargeIQ,https://www.crunchbase.com/organization/chargeiq,"Leinfelden-echterdingen, Baden-Wurttemberg, Germany, Europe",chargeIQ provides a B2B-SaaS-solution for the niche of the mass market.,https://www.chargeiq.de,Seed,2,1325000,EUR,1381855,Yes,Seed,
Seed Round - navel robotics,https://www.crunchbase.com/funding_round/navel-robotics-seed--8e614cb1,"Artificial Intelligence (AI), Elder Care, Robotics",,,675000,EUR,752742,Seed,2024-09-26,14000000,EUR,15612437,navel robotics,https://www.crunchbase.com/organization/navel-robotics,"München, Bayern, Germany, Europe",navel robotics brings empathy to robotics. Robot-as-a-Service - robotic beeings you want to be with for social care.,http://www.navelrobotics.com/,Seed,2,1325000,EUR,1438715,Yes,Seed,
Seed Round - north.io,https://www.crunchbase.com/funding_round/north-io-seed--a2e7fcf5,"Geospatial, SaaS",,,8500000,EUR,9489657,Seed,2024-09-23,,,,north.io,https://www.crunchbase.com/organization/north-io,"Kiel, Schleswig-Holstein, Germany, Europe",The Geospatial Datahub for Ocean and Land,https://www.north.io,Seed,5,13340000,EUR,14500976,Yes,Seed,
Pre Seed Round - BlazeSQL,https://www.crunchbase.com/funding_round/blazesql-pre-seed--c05a1d4d,"Artificial Intelligence (AI), Human Resources, Information Technology, Robotics",,,,,,Pre-Seed,2024-06-12,,,,BlazeSQL,https://www.crunchbase.com/organization/blazesql,"Berlin, Berlin, Germany, Europe",BlazeSQL is an AI-powered tool that helps you turn questions into data insights from your SQL database.,https://blazesql.online/,Seed,2,,,,Yes,Seed,
Seed Round - 7Assets,https://www.crunchbase.com/funding_round/7assets-seed--4fd6bbc9,"Consulting, FinTech, Information Technology, Wealth Management",,,,,,Seed,2024-06-29,,,,7Assets,https://www.crunchbase.com/organization/7assets,"Mannheim, Baden-Wurttemberg, Germany, Europe",7Assets is a digital asset management for the next generation.,https://7assets.app,Seed,2,115000,EUR,121653,Yes,Seed,
Pre Seed Round - Komu Homes,https://www.crunchbase.com/funding_round/komuhomes-pre-seed--8620cc03,"Real Estate, Software",,,450000,EUR,488543,Pre-Seed,2024-06-01,,,,Komu Homes,https://www.crunchbase.com/organization/komuhomes,"Helsinki, Southern Finland, Finland, Europe",AI property management,https://www.komuhomes.com/en/home,Seed,2,925000,EUR,995295,Yes,Seed,
Pre Seed Round - UnionAll,https://www.crunchbase.com/funding_round/unionall-pre-seed--16f7e481,"E-Commerce, Information Technology, Software",,,,,,Pre-Seed,2024-08-05,,,,UnionAll,https://www.crunchbase.com/organization/unionall,"Stockholm, Stockholms Lan, Sweden, Europe",Data Commerce as a Service (Data Marketplace SaaS),https://www.unionall.ai,Seed,1,,,,Yes,Seed,
Pre Seed Round - Munchi,https://www.crunchbase.com/funding_round/munchi-pre-seed--0883544f,"E-Commerce, Food and Beverage, Marketing, Software",,,80000,EUR,85743,Pre-Seed,2024-05-01,,,,Munchi,https://www.crunchbase.com/organization/munchi,"Helsinki, Southern Finland, Finland, Europe","Munchi allows restaurants to manage all online orders, marketing and reviews in one platform.",https://www.gomunchi.com/,Seed,3,280000,EUR,300336,Yes,Seed,
Pre Seed Round - Qlerify,https://www.crunchbase.com/funding_round/qlerify-pre-seed--1e5358fd,"Enterprise Software, Generative AI, SaaS, Software",,,250000,USD,250000,Pre-Seed,2024-05-01,,,,Qlerify,https://www.crunchbase.com/organization/qlerify,"Stockholm, Stockholms Lan, Sweden, Europe",Qlerify is an AI-powered collaborative modeling platform helping customers to digitalize business processes up to 100X faster,https://www.qlerify.com,Seed,2,370000,USD,370000,Yes,Seed,
Pre Seed Round - Omnia Voice Oy,https://www.crunchbase.com/funding_round/omnia-voice-oy-pre-seed--8af3eb28,"Artificial Intelligence (AI), Information Technology, SaaS, Software, Telecommunications",,,100000,EUR,108514,Pre-Seed,2024-07-25,,,,Omnia Voice Oy,https://www.crunchbase.com/organization/omnia-voice-oy,"Helsinki, Southern Finland, Finland, Europe",end-to-end voice AI solution revolutionizes your customer experience.,https://omnia-voice.com,Seed,1,100000,EUR,108514,Yes,Seed,
Pre Seed Round - AIManager360,https://www.crunchbase.com/funding_round/aimanager360-pre-seed--1f35f30d,"Artificial Intelligence (AI), Business Intelligence, Generative AI, Information Technology, Software",,,100000,EUR,108436,Pre-Seed,2024-04-05,,,,AIManager360,https://www.crunchbase.com/organization/aimanager360,"Berlin, Berlin, Germany, Europe",SaaS AI Bussines Intelligence Platform,https://www.aimanager360.com,Seed,2,125000,EUR,135276,Yes,Seed,
Pre Seed Round - Intoto,https://www.crunchbase.com/funding_round/intoto-74fc-pre-seed--1dd874ec,"Analytics, Big Data, Electronics, Environmental Engineering, Hydroelectric, Information Technology, Predictive Analytics, Public Safety, Risk Management, Water",,,10000000,NOK,911920,Pre-Seed,2024-04-01,,,,Intoto,https://www.crunchbase.com/organization/intoto-74fc,"Kvinesdal, Vest-Agder, Norway, Europe","Water data startup using AI, IoT, and big data to improve understanding and management of water in a sustainable way",https://intoto.io,Seed,14,32317923,NOK,3286446,Yes,Seed,
Pre Seed Round - Savery.ai,https://www.crunchbase.com/funding_round/savery-ai-pre-seed--472a3cea,Enterprise Software,,,150000,EUR,161117,Pre-Seed,2024-04-10,8000000,EUR,8592911,Savery.ai,https://www.crunchbase.com/organization/savery-ai,"Copenhagen, Hovedstaden, Denmark, Europe",An Agentic LLM software that autonomously writes code,Https://savery.ai,Seed,1,150000,EUR,161117,Yes,Seed,
Seed Round - Olakino,https://www.crunchbase.com/funding_round/olakino-seed--0bcdee20,"Health Care, Wellness",,,,,,Seed,2024-06-11,6800000,EUR,7303245,Olakino,https://www.crunchbase.com/organization/olakino,"Helsinki, Southern Finland, Finland, Europe",Olakino is a exercise app that helps people who are suffering from diabetes to exercise in a safe way.,https://www.olakino.fi,Seed,3,310000,EUR,335434,Yes,Seed,
Pre Seed Round - 913.ai,https://www.crunchbase.com/funding_round/neurosense-5d1f-pre-seed--7f3833f5,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Robotic Process Automation (RPA)",,,300000,EUR,322724,Pre-Seed,2024-07-01,,,,913.ai,https://www.crunchbase.com/organization/neurosense-5d1f,"Hamburg, Hamburg, Germany, Europe",Deep Automation of Specialist Workflows via our proprietary AI Infrastructure.,https://www.913.ai,Seed,2,400000,EUR,431769,Yes,Seed,
Seed Round - Kohtas Marketplace,https://www.crunchbase.com/funding_round/kohtas-seed--3f8d1fc0,"Legal Tech, Marketplace",,,,,,Seed,2024-06-28,,,,Kohtas Marketplace,https://www.crunchbase.com/organization/kohtas,"Helsinki, Southern Finland, Finland, Europe",Streamline Your Regulatory Information Acquisition,https://kohtas.com,Seed,3,,,,Yes,Seed,
Pre Seed Round - JustHealth,https://www.crunchbase.com/funding_round/justhealth-pre-seed--f0faebd3,"Health Care, Personal Health",,,,,,Pre-Seed,2024-06-11,,,,JustHealth,https://www.crunchbase.com/organization/justhealth,"München, Bayern, Germany, Europe","JustHealth creates integrated solutions for outpatient care, remote monitoring and personalised therapies.",https://just-health.care/,Seed,1,,,,Yes,Seed,
Seed Round - deepsafety,https://www.crunchbase.com/funding_round/deepsafety-seed--65607ae7,"Military, Robotics",,,,,,Seed,2024-06-19,,,,deepsafety,https://www.crunchbase.com/organization/deepsafety,"Berlin, Berlin, Germany, Europe","Robotics, Defense, AI Safety",https://deepsafety.ai,Seed,2,1000000,EUR,1212562,Yes,Seed,
Seed Round - GauVendi,https://www.crunchbase.com/funding_round/gauvendi-seed--8c424ed1,"Hospitality, Information Technology, Software",,,1000000,EUR,1074995,Seed,2024-05-07,,,,GauVendi,https://www.crunchbase.com/organization/gauvendi,"Frankfurt, Hessen, Germany, Europe",GauVendi is an End-To_end Sales System including AI-powered booking technology and revenue automation for the hospitality industry.,https://www.gauvendi.com/,Seed,1,1000000,EUR,1074995,Yes,Seed,
Seed Round - headful,https://www.crunchbase.com/funding_round/headful-seed--8f12465e,"Content Marketing, CRM, Lead Management, Sales, Software",,,500000,EUR,536826,Seed,2024-04-01,,,,headful,https://www.crunchbase.com/organization/headful,"Berlin, Berlin, Germany, Europe","Saas, CRM, Sales and Service Communication Platform",https://www.headful.io,Seed,2,600000,EUR,645501,Yes,Seed,
Pre Seed Round - Lightbringer,https://www.crunchbase.com/funding_round/lightbringer-pre-seed--eb0a4766,"Generative AI, Intellectual Property, SaaS",,,800000,USD,800000,Pre-Seed,2024-04-17,,,,Lightbringer,https://www.crunchbase.com/organization/lightbringer,"Lund, Skane Lan, Sweden, Europe",Lightbringer is an online platform that allows companies to create and manage their patent assets using AI,https://www.lightbringer.com,Seed,2,1000000,USD,1000000,Yes,Seed,
Pre Seed Round - CW1,https://www.crunchbase.com/funding_round/cw1-pre-seed--4ae1b44b,"Customer Service, Health Care, Hospital, Information Technology, Management Consulting, Management Information Systems, Medical, Medical Device, Pharmaceutical",,,,,,Pre-Seed,2024-05-14,,,,CW1,https://www.crunchbase.com/organization/cw1,"Gothenburg, Vastra Gotaland, Sweden, Europe",Transforming Healthcare through innovative patient mobility,https://www.cw1.com,Seed,1,,,,Yes,Seed,
