Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Seed Round - Kaldi,https://www.crunchbase.com/funding_round/kaldi-a01e-seed--a67cd3a4,"Finance, Financial Services, FinTech",,SFC Capital,41950,GBP,53335,Seed,2024-01-29,,,,Kaldi,https://www.crunchbase.com/organization/kaldi-a01e,"England, Nordrhein-Westfalen, Germany, Europe",Kaldi develops an investment app for consumers that allows direct savings access.,https://www.kaldiapp.co.uk,Seed,3,1680150,GBP,2054693,Yes,,1
Seed Round - Bits Technology,https://www.crunchbase.com/funding_round/bits-technology-seed--3406f90e,"Financial Services, FinTech",Unusual Ventures,"Alliance VC, Cherry Ventures, Fin Capital, Foreword Ventures, Unusual Ventures",4000000,EUR,4412639,Seed,2023-04-27,,,,Bits Technology,https://www.crunchbase.com/organization/bits-technology,"Stockholm, Stockholms Lan, Sweden, Europe",The Bits platform both orchestrates and automates the management of other fintechs’ infrastructure providers with a low-code experience.,https://www.bits.bi/,Seed,2,5000000,EUR,5427600,Yes,Seed,5
Seed Round - DREAMY-DESTINY,https://www.crunchbase.com/funding_round/dreamy-destiny-seed--e614b8bf,"Hotel, Tourism, Travel Accommodations",HiBlock Alliance(Hi Blk Ltd),HiBlock Alliance(Hi Blk Ltd),500000,USD,500000,Seed,2023-04-20,900000,USD,900000,DREAMY-DESTINY,https://www.crunchbase.com/organization/dreamy-destiny,"Tampere, Western Finland, Finland, Europe","DREAMY-DESTINY LIMITED offers top-notch hotels and rooms for tourists, ensuring a comfortable and memorable stay.",https://dreamydestiny.site/,Seed,1,500000,USD,500000,Yes,Seed,1
Pre Seed Round - ECEON Robotics,https://www.crunchbase.com/funding_round/eceon-pre-seed--610d8759,"Artificial Intelligence (AI), Industrial Automation, Logistics, Robotics",,Vitosha Venture Partners,,,,Pre-Seed,2024-03-01,,,,ECEON Robotics,https://www.crunchbase.com/organization/eceon,"Cologne, Nordrhein-Westfalen, Germany, Europe",ECEON develops and operates next-generation autonomous mobile robots based on advanced artificial intelligence for intralogistics.,https://www.eceon.tech/,Seed,1,,,,Yes,Seed,1
Seed Round - QubeDot,https://www.crunchbase.com/funding_round/qubedot-seed--4b696691,Nanotechnology,EIC Accelerator,EIC Accelerator,,,,Seed,2024-02-28,,,,QubeDot,https://www.crunchbase.com/organization/qubedot,"Braunschweig, Niedersachsen, Germany, Europe",QubeDot specializes in µLED solutions.,https://qubedot.com,Seed,1,,,,Yes,Seed,1
Pre Seed Round - O11 biomedical,https://www.crunchbase.com/funding_round/o11-biomedical-pre-seed--e553718c,"Medical, Medical Device",EIC Accelerator,EIC Accelerator,,,,Pre-Seed,2024-02-28,,,,O11 biomedical,https://www.crunchbase.com/organization/o11-biomedical,"Aachen, Nordrhein-Westfalen, Germany, Europe",O11 Biomedical is a spin-off of RWTH Aachen University's Institute.,https://www.o11-biomedical.com,Seed,1,,,,Yes,Seed,1
Seed Round - DoMore Diagnostics,https://www.crunchbase.com/funding_round/domore-diagnostics-seed--2ca76ea6,"Health Care, Medical, Medical Device",EIC Accelerator,EIC Accelerator,,,,Seed,2024-02-28,,,,DoMore Diagnostics,https://www.crunchbase.com/organization/domore-diagnostics,"Oslo, Oslo, Norway, Europe",DoMore Diagnostics is on a mission to transform cancer diagnostics with artificial intelligence..,https://www.domorediagnostics.com/,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Millow.co,https://www.crunchbase.com/funding_round/millow-co-pre-seed--4ba5bc6b,"Food and Beverage, Food Processing",EIC Accelerator,EIC Accelerator,,,,Pre-Seed,2024-02-28,,,,Millow.co,https://www.crunchbase.com/organization/millow-co,"Västra Frölunda, Vastra Gotaland, Sweden, Europe",Millow. co Producer of mycelium-based food items that aim to provide nutritious non-meat alternatives .,https://millow.co,Seed,3,17400000,EUR,18844001,Yes,,1
Seed Round - Lumoview Building Analytics,https://www.crunchbase.com/funding_round/lumoview-building-analytics-seed--d75240d3,"Analytics, CleanTech, Energy Efficiency, Facility Management, Green Building, GreenTech, Hardware, Property Management, Software, Sustainability",EIC Accelerator,EIC Accelerator,,,,Seed,2024-02-28,,,,Lumoview Building Analytics,https://www.crunchbase.com/organization/lumoview-building-analytics,"Cologne, Nordrhein-Westfalen, Germany, Europe",Lumoview digitizes buildings in 2 seconds per room and empowers owners to improve their buildings and reduce CO2 emissions.,https://www.lumoview.com,Seed,5,,,,Yes,Seed,1
Seed Round - Ocean Visuals,https://www.crunchbase.com/funding_round/ocean-visuals-seed--142e0226,"Manufacturing, Mechanical Engineering, Sensor",EIC Accelerator,EIC Accelerator,,,,Seed,2024-02-28,,,,Ocean Visuals,https://www.crunchbase.com/organization/ocean-visuals,"Ålesund, More og Romsdal, Norway, Europe",Ocean Visuals specialize in the development and deployment of hyper-spectral laser-induced fluorescence lidar sensor systems.,https://www.oceanvisuals.no,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Vuo AI,https://www.crunchbase.com/funding_round/vuo-ai-pre-seed--3da16eeb,"Artificial Intelligence (AI), Mobile Apps, Software","First Fellow Partners, Mikko Kodisoja, Timo Soininen","First Fellow Partners, Mikko Kodisoja, Timo Soininen",760000,EUR,827836,Pre-Seed,2023-12-01,4000000,EUR,4357033,Vuo AI,https://www.crunchbase.com/organization/vuo-ai,"Oulu, Oulu, Finland, Europe",Building blocks for advanced AI-based applications,https://vuo.ai/,Seed,1,760000,EUR,827836,Yes,Seed,3
Pre Seed Round - Vesiro,https://www.crunchbase.com/funding_round/vesiro-pre-seed--3df709cc,"Database, Information Technology",Chalmers Ventures AB,"Chalmers Ventures AB, E14 Invest, First Gate Invest, Länsförsäkringar, Norrsken Accelerator",5000000,SEK,482717,Pre-Seed,2023-11-29,,,,Vesiro,https://www.crunchbase.com/organization/vesiro,"Göteborg, Vastra Gotaland, Sweden, Europe",Vesiro enables companies to scale their databases with increased performance.,https://www.vesiro.com/,Seed,3,5625000,SEK,541990,Yes,Seed,5
Seed Round - Swiftcourt,https://www.crunchbase.com/funding_round/swiftcourt-seed--cbf6b156,"B2B, E-Commerce, Payments, Peer to Peer, Shopping, Software",XVC Tech,XVC Tech,2000000,EUR,2192800,Seed,2024-01-12,,,,Swiftcourt,https://www.crunchbase.com/organization/swiftcourt,"Malmö, Skane Lan, Sweden, Europe","Swiftcourt ensures safe peer-to-peer transactions by providing smart digital sales contracts, insurance, and payments.",https://swiftcourt.com,Seed,3,3471888,USD,3471888,Yes,Seed,1
Pre Seed Round - GlassFlow,https://www.crunchbase.com/funding_round/glassflow-pre-seed--331f2c96,"Big Data, Cloud Data Services, Cloud Infrastructure, Developer Tools, Information Technology, IT Infrastructure, SaaS, Software",HTGF | High-Tech Gruenderfonds,"Bob van Luijt, Heikki Nousiainen, HTGF | High-Tech Gruenderfonds, Robin Capital, Roland Fassauer, Roosh Ventures, Thomas Dohmke, Tiny VC",1100000,USD,1100000,Pre-Seed,2023-11-03,,,,GlassFlow,https://www.crunchbase.com/organization/glassflow,"Berlin, Berlin, Germany, Europe",GlassFlow is a next-gen data streaming infrastructure company on a mission to democratize data streaming.,https://www.glassflow.dev/,Seed,1,1100000,USD,1100000,Yes,Seed,8
Seed Round - Jokerace,https://www.crunchbase.com/funding_round/jokerace-seed--4a608038,,1kx,"1kx, Forward Research, Seed Club Ventures, Spice Capital",2000000,USD,2000000,Seed,2023-08-15,,,,Jokerace,https://www.crunchbase.com/organization/jokerace,"Berlin, Berlin, Germany, Europe","the best way for communities to make, execute, and reward decisions",https://jokerace.io,Seed,2,5000000,USD,5000000,Yes,Seed,4
Pre Seed Round - Buility,https://www.crunchbase.com/funding_round/buility-pre-seed--807689d5,"Product Research, Professional Services, Software",,Antler,150000,EUR,164678,Pre-Seed,2023-12-19,,,,Buility,https://www.crunchbase.com/organization/buility,"Stockholm, Stockholms Lan, Sweden, Europe",Buility develops SaaS software for Chief Product Officers that helps to enhance product discovery and delivery.,https://www.buility.com/,Seed,1,150000,EUR,164678,Yes,Seed,1
Seed Round - Hedia,https://www.crunchbase.com/funding_round/hedia-seed--a9c78f4b,"Artificial Intelligence (AI), Diabetes, Life Science, Medical, Medical Device",,,22500000,DKK,3266147,Seed,2024-02-23,,,,Hedia,https://www.crunchbase.com/organization/hedia,"Copenhagen, Hovedstaden, Denmark, Europe","Hedia is a  personal diabetes-assistant, based on artificial intelligence.",https://www.hedia.co,Seed,7,11678940,USD,11678940,Yes,Seed,
Seed Round - The Roofland,https://www.crunchbase.com/funding_round/the-roofland-seed--5a28e97d,"Construction, Home Improvement, Home Services",EthAum Venture Partners,EthAum Venture Partners,630000,USD,630000,Seed,2023-05-08,750000,USD,750000,The Roofland,https://www.crunchbase.com/organization/the-roofland,"Lund, Skane Lan, Sweden, Europe","The Roofland specializes in providing top-quality roof services, ensuring durability,safety, and aesthetic appeal for all types of buildings",https://theroofland.xyz,Seed,1,630000,USD,630000,Yes,Seed,1
Pre Seed Round - Alcolase,https://www.crunchbase.com/funding_round/alcolase-pre-seed--1cb21168,"Biotechnology, Dietary Supplements, Food and Beverage, Health Care, Nutraceutical, Personal Health, Wellness",,Antler,150000,EUR,163389,Pre-Seed,2023-12-01,,,,Alcolase,https://www.crunchbase.com/organization/alcolase,"Copenhagen, Hovedstaden, Denmark, Europe",Alcolase is a Danish life science start-up that specializes in alcohol flushing.,https://alcolase.com,Seed,2,420000,EUR,454709,Yes,Seed,1
Pre Seed Round - Parla,https://www.crunchbase.com/funding_round/parla-4bc4-pre-seed--8d7f58bc,,ULTRA.VC,ULTRA.VC,,,,Pre-Seed,2024-01-31,,,,Parla,https://www.crunchbase.com/organization/parla-4bc4,"Berlin, Berlin, Germany, Europe",Personal playground to practice communication skills,https://parla.club/,Seed,1,,,,Yes,Seed,1
Pre Seed Round - IAWY,https://www.crunchbase.com/funding_round/iawy-pre-seed--fdac522b,,ULTRA.VC,ULTRA.VC,,,,Pre-Seed,2024-01-31,,,,IAWY,https://www.crunchbase.com/organization/iawy,"Berlin, Berlin, Germany, Europe",>AI tutor that educational institutions can integrate into their learning environments to increase retention and reduce guidance costs.,https://iawy.cc/,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Serverpod,https://www.crunchbase.com/funding_round/serverpod-pre-seed--394c8083,"Information Technology, Internet, Software",PSV,PSV,1700000,EUR,1841521,Pre-Seed,2024-02-23,,,,Serverpod,https://www.crunchbase.com/organization/serverpod,"Stockholm, Stockholms Lan, Sweden, Europe","Serverpod is an open-source, scalable app server, written in Dart for the Flutter community.",https://serverpod.dev,Seed,3,1700000,EUR,1841521,Yes,Seed,1
Pre Seed Round - Proxima Fusion,https://www.crunchbase.com/funding_round/proxima-fusion-pre-seed--b535ceef,"Energy, Power Grid",,"Flixfounders, Visionaries Tomorrow",500000,EUR,542660,Pre-Seed,2023-11-16,,,,Proxima Fusion,https://www.crunchbase.com/organization/proxima-fusion,"Munich, Bayern, Germany, Europe",Proxima Fusion creates new types of power plants using stellarators that optimised to create magnetic cages for high-energy particles.,https://www.proximafusion.com/,Seed,4,27500000,EUR,29772574,Yes,Seed,2
Seed Round - Terra Labs,https://www.crunchbase.com/funding_round/terra-labs-84cd-seed--30249d2b,"Artificial Intelligence (AI), Geospatial, Information Technology, Real Time, Software",Norrsken VC,Norrsken VC,4000000,EUR,4316419,Seed,2024-03-28,,,,Terra Labs,https://www.crunchbase.com/organization/terra-labs-84cd,"Stockholm, Stockholms Lan, Sweden, Europe",Terra Labs develops software using satellite data and AI for monitoring and analyzing land and related activities from a spatial viewpoint.,https://terralabs.com/,Seed,1,4000000,EUR,4316419,Yes,Seed,1
Seed Round - Locaboo,https://www.crunchbase.com/funding_round/locaboo-seed--8fd8a47b,"Internet, Management Consulting, Software",SCALEHOUSE Capital,"SCALEHOUSE Capital, VENTIS CAPITAL",1200000,EUR,1313341,Seed,2023-12-20,,,,Locaboo,https://www.crunchbase.com/organization/locaboo,"Munich, Bayern, Germany, Europe","Locaboo is the All-in-One Venue Management platform for space, sport, and event.",https://www.locaboo.com/,Seed,2,2400000,EUR,2619097,Yes,Seed,2
Pre Seed Round - Connected Crafts,https://www.crunchbase.com/funding_round/connected-crafts-pre-seed--ca565378,"Advertising Platforms, Human Resources, Industrial",REHAU New Ventures,REHAU New Ventures,,,,Pre-Seed,2024-03-07,,,,Connected Crafts,https://www.crunchbase.com/organization/connected-crafts,"Munich, Bayern, Germany, Europe",Connected Crafts is a platform that aims to bridge the gap between the demand and supply of skilled craftsmen in Germany.,https://www.connectedcrafts.de/,Seed,1,,,,Yes,Seed,1
Pre Seed Round - mixedbread ai,https://www.crunchbase.com/funding_round/mixedbread-ai-pre-seed--74927fed,"Artificial Intelligence (AI), Semantic Search, Software, Visual Search",,"Kevin Laws, Milos Rusic, System.One, Tiny VC",855000,USD,855000,Pre-Seed,2024-01-23,,,,mixedbread ai,https://www.crunchbase.com/organization/mixedbread-ai,"Berlin, Berlin, Germany, Europe",Self improving AI platform for information retrieval & discovery,https://mixedbread.ai,Seed,1,855000,USD,855000,Yes,Seed,4
Pre Seed Round - Widgetbook,https://www.crunchbase.com/funding_round/widgetbook-pre-seed--b7dca21a,Software,,EWOR,,,,Pre-Seed,2024-02-01,,,,Widgetbook,https://www.crunchbase.com/organization/widgetbook,"Paderborn, Nordrhein-Westfalen, Germany, Europe",Widgetbook is an open source collaboration platform for designers and developers,https://www.widgetbook.io/,Seed,2,,,,Yes,Seed,1
Pre Seed Round - onu.energy,https://www.crunchbase.com/funding_round/onu-energy-pre-seed--79efa4a8,"Artificial Intelligence (AI), Energy, Energy Management, Procurement, Software",,EWOR,,,,Pre-Seed,2023-12-01,,,,onu.energy,https://www.crunchbase.com/organization/onu-energy,"Berlin, Berlin, Germany, Europe","AI, B2B SaaS, Energy, Buying, Procurement",https://www.onu.energy,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Claro,https://www.crunchbase.com/funding_round/claro-12d5-pre-seed--d7b536c6,"Artificial Intelligence (AI), Software",,Antler,100000,EUR,108456,Pre-Seed,2024-01-25,,,,Claro,https://www.crunchbase.com/organization/claro-12d5,"Berlin, Berlin, Germany, Europe",AI Knowledge Infrastructure,https://getclaro.ai,Seed,1,100000,EUR,108456,Yes,Seed,1
Seed Round - The Landbanking Group,https://www.crunchbase.com/funding_round/the-landbanking-group-seed--b52d8dbf,GreenTech,"Andre Hoffmann, BonVenture","4P Capital, Alexa Firmenich, Andre Hoffmann, BonVenture, Fabian Strüngmann, Fraser, Jan-Hendrik Goldbeck, Planet A Ventures, Prince Maximilian, The SUN Institute for Environment & Sustainability, Vanagon Ventures",11000000,USD,11000000,Seed,2023-10-26,,,,The Landbanking Group,https://www.crunchbase.com/organization/the-landbanking-group,"Munich, Bayern, Germany, Europe","The Landbanking Group is a private, social-benefit company that brings together scientists, builders, technology experts and investors.",https://thelandbankinggroup.com/,Seed,2,11000000,USD,11000000,Yes,Seed,11
Pre Seed Round - Effinigo,https://www.crunchbase.com/funding_round/effinigo-pre-seed--11871e69,"Commercial Real Estate, Facility Management, Green Building, Hardware, Internet of Things, PropTech, Smart Building, Software",Saarländische Wagnisfinanzierungsgesellschaft,Saarländische Wagnisfinanzierungsgesellschaft,400000,EUR,438820,Pre-Seed,2023-05-01,,,,Effinigo,https://www.crunchbase.com/organization/effinigo,"Saarbrücken, Saarland, Germany, Europe",Effinigo optimizes the energy efficiency in non-residential buildings by providing easily retrofittable IoT solutions,https://effinigo.com,Seed,1,400000,EUR,438820,Yes,Seed,1
Seed Round - Yniq Eyewear,https://www.crunchbase.com/funding_round/yniq-eyewear-seed--78aab82b,"Apparel, Fashion",,The London Fund,1250000,USD,1250000,Seed,2024-01-25,,,,Yniq Eyewear,https://www.crunchbase.com/organization/yniq-eyewear,"Stockholm, Stockholms Lan, Sweden, Europe",Yniq Eyewear is an artisanal brand that provides premium ski goggles and stylish sunglasses.,https://yniq-usa.com/,Seed,1,1250000,USD,1250000,Yes,Seed,1
Seed Round - RECOMA,https://www.crunchbase.com/funding_round/recoma-seed--1d9e989b,"Building Material, Construction, Sustainability",Kiilto Ventures,Kiilto Ventures,,,,Seed,2023-12-22,,,,RECOMA,https://www.crunchbase.com/organization/recoma,"Hässleholm, Skane Lan, Sweden, Europe",RECOMA is a provider of economical and sustainable construction materials.,https://www.recoma.com,Seed,2,15000000,SEK,1396268,Yes,Seed,1
Pre Seed Round - Partex,https://www.crunchbase.com/funding_round/partex-83fe-pre-seed--a1be2a4d,"Artificial Intelligence (AI), Biotechnology, Blockchain, Health Care, Life Science, Machine Learning",,EIT Digital Accelerator,,,,Pre-Seed,2023-05-01,,,,Partex,https://www.crunchbase.com/organization/partex-83fe,"Eschborn, Hessen, Germany, Europe",Partex NV is the first digital pharma platform that is set to be the largest AI-powered Drug Assets Manager.,https://thepartex.com/,Seed,2,,,,Yes,Seed,1
Seed Round - AuditOne,https://www.crunchbase.com/funding_round/auditone-9d84-seed--23dee0d2,"Blockchain, Cyber Security, Information Technology, Productivity Tools, Security, Smart Contracts, Software, Web3",HTGF | High-Tech Gruenderfonds,"Florian von Bodman, HTGF | High-Tech Gruenderfonds, Sebastian Herzog",800000,EUR,863880,Seed,2023-12-12,,,,AuditOne,https://www.crunchbase.com/organization/auditone-9d84,"Cologne, Nordrhein-Westfalen, Germany, Europe",AuditOne is an audit platform that facilitates seamless smart contracts audit process as well as offers Web3-based verification services.,https://www.auditone.io/,Seed,1,800000,EUR,863880,Yes,Seed,3
